圖名,點名,等級,圖號,標石號碼,標石種類,經度-度,分,秒,緯度-度,分,秒,高程_m,橫坐標_67坐標系統,縱坐標_67坐標系統
滿州,茄芝萊山,3,9517-II,4241,花崗石,120,45,24.4656,22,8,36.4235,527.580,224910,2449460
滿州,牡丹池山,3,9517-II,4245,花崗石,120,50,0.3061,22,10,8.2015,553.607,232820,2452280
滿州,女仍山,3,9517-II,4243,花崗石,120,46,36.3446,22,11,49.4274,804.263,226980,2455400
滿州,牡丹鼻,3,9517-II,4244,花崗石,120,52,53.8463,22,12,25.1217,212.882,237790,2456480
恒春,大埔,3,9517-III,4237,花崗石,120,43,40.4503,22,1,16.7283,18.764,221900,2435950
恒春,田中央,3,9517-III,602,花崗石,120,41,38.6748,22,5,5.1270,8.555,218430,2442980
恒春,藍子,3,9517-III,365,花崗石,120,41,31.3490,22,8,35.5953,17.333,218230,2449450
恒春,頂楓港,3,9517-III,4258,花崗石,120,40,58.2600,22,12,56.6723,196.359,217300,2457480
恒春,巴士墨,3,9517-III,4250,花崗石,120,44,17.6026,22,13,18.2034,506.415,223010,2458130
恒春,獅子頭,3,9517-III,4262,花崗石,120,40,3.7304,22,13,58.3384,134.780,215740,2459380
枋寮,草埔後,3,9517-IV,4257,花崗石,120,44,53.9923,22,15,14.0261,903.161,224060,2461690
枋寮,外獅頭,3,9517-IV,4256,花崗石,120,39,48.6526,22,16,56.9268,521.499,215320,2464880
枋寮,外麻里巴,3,9517-IV,4251,花崗石,120,44,21.7581,22,17,23.7768,755.373,223140,2465690
枋寮,北湖呂山,3,9517-IV,4252,花崗石,120,41,31.9331,22,21,58.2301,1357.181,218300,2474140
枋寮,番子崙,3,9517-IV,內補282,花崗石,120,33,52.8712,22,23,1.7223,2.484,205170,2476120
枋寮,內寮山,3,9517-IV,內補293,觀音石,120,37,0.0269,22,23,17.5773,214.964,210520,2476590
枋寮,E5,3,9517-IV,內導940,銅標,120,33,22.4327,22,23,40.0732,10.876,204300,2477300
枋寮,E3,3,9517-IV,內導540,花崗石,120,34,45.0870,22,23,49.4112,13.373,206670,2477580
枋寮,北旗尾,3,9517-IV,904,花崗石,120,34,25.0737,22,24,20.9840,17.932,206100,2478560
枋寮,E6,3,9517-IV,內導534,花崗石,120,32,24.0401,22,24,25.1116,3.177,202640,2478690
枋寮,嵌頭窩山,3,9517-IV,575,花崗石,120,39,20.8189,22,24,56.1922,728.083,214560,2479620
枋寮,具馬奴,3,9517-IV,4247,花崗石,120,42,14.7162,22,25,0.0281,1111.346,219530,2479730
枋寮,E1,3,9517-IV,內導939,銅標,120,34,22.6007,22,25,18.5161,34.006,206030,2480330
枋寮,大餉上,3,9517-IV,797,花崗石,120,36,53.4543,22,25,21.2792,165.350,210350,2480400
枋寮,力里山,3,9517-IV,4249,花崗石,120,40,29.2812,22,25,27.8086,1170.056,216520,2480590
枋寮,茄苳脚,3,9517-IV,791,花崗石,120,32,38.1072,22,25,38.1678,8.113,203050,2480940
枋寮,B5,3,9517-IV,內導541,花崗石,120,31,3.2915,22,25,53.3893,8.860,200340,2481420
枋寮,C2,3,9517-IV,內導542,花崗石,120,32,48.6835,22,26,3.8259,10.763,203350,2481730
枋寮,大餉營,3,9517-IV,內補281,花崗石,120,34,59.7743,22,26,4.1312,38.965,207100,2481730
枋寮,田寮,3,9517-IV,內補288,花崗石,120,30,58.6047,22,26,29.9851,9.370,200210,2482540
枋寮,石可見山,3,9517-IV,4253,花崗石,120,43,56.3206,22,27,4.5001,1621.223,222440,2483550
枋寮,C8,3,9517-IV,內導536,花崗石,120,34,3.2949,22,28,7.3744,19.258,205490,2485520
枋寮,南久保,3,9517-IV,6645,花崗石,120,41,35.2789,22,28,21.9337,1159.550,218420,2485940
枋寮,糞箕湖,3,9517-IV,內補283,觀音石,120,34,5.2037,22,28,40.2546,0.000,205550,2486530
枋寮,句奈山,3,9517-IV,6644,花崗石,120,44,20.4042,22,28,49.9425,1554.312,223140,2486790
枋寮,盆貿里,3,9517-IV,6647,花崗石,120,38,58.2631,22,28,53.3436,938.853,213930,2486910
枋寮,玉環村,3,9517-IV,內補290,花崗石,120,35,33.4993,22,29,51.9745,50.582,208080,2488730
枋寮,D2,3,9517-IV,內導937,銅標,120,31,38.0153,22,29,58.6289,27.545,201350,2488960
枋寮,南岸,3,9517-IV,867,花崗石,120,32,32.8325,22,29,59.3023,19.019,202920,2488970
美奈田主山,屏保岩,3,9518-I,7122,花崗石,120,50,55.5353,22,45,11.2544,1805.300,234460,2516960
美奈田主山,大南山,3,9518-I,7091,花崗石,120,59,19.5055,22,45,55.7883,1078.207,248840,2518320
美奈田主山,朗吾呂,3,9518-I,7121,花崗石,120,49,39.7016,22,46,10.7639,1610.104,232300,2518790
美奈田主山,神趾山,3,9518-I,7111,花崗石,120,46,30.6189,22,46,12.7985,1635.800,226910,2518860
美奈田主山,劍弗山,3,9518-I,7102,花崗石,120,57,41.0508,22,46,21.6448,1946.774,246030,2519120
美奈田主山,戶張山,3,9518-I,內補126,花崗石,120,59,30.2993,22,47,15.1049,1285.185,249150,2520760
美奈田主山,庶把掘,3,9518-I,7151,花崗石,120,55,24.7867,22,47,22.1904,2137.134,242150,2520980
美奈田主山,一場山,3,9518-I,7105,花崗石,120,48,36.6742,22,47,36.7981,1403.879,230510,2521440
美奈田主山,麻留賀山,3,9518-I,7128,花崗石,120,45,7.5759,22,48,11.3387,2287.666,224550,2522510
美奈田主山,巴巴奈蕃,3,9518-I,7154,花崗石,120,51,55.6592,22,48,19.0804,2104.798,236180,2522730
美奈田主山,王霸邊浦,3,9518-I,7153,花崗石,120,53,33.8705,22,48,21.3137,2407.427,238980,2522800
美奈田主山,小屋,3,9518-I,7150,花崗石,120,57,31.3267,22,48,22.8987,2091.582,245760,2522850
美奈田主山,拜燦山,3,9518-I,7161,花崗石,120,51,12.3071,22,49,41.1435,2297.782,234950,2525260
美奈田主山,倫原山,3,9518-I,7129,花崗石,120,46,45.4471,22,49,56.9229,2434.193,227340,2525750
美奈田主山,阿蘭山,3,9518-I,7157,花崗石,120,54,6.2391,22,50,0.1984,1969.185,239910,2525840
美奈田主山,間場內,3,9518-I,7152,花崗石,120,56,2.3163,22,50,19.5334,1483.491,243220,2526430
美奈田主山,滿倉麻,3,9518-I,7159,花崗石,120,54,25.6461,22,51,50.4758,1751.438,240460,2529230
美奈田主山,歡喜山,3,9518-I,7160,花崗石,120,48,59.1149,22,52,5.5467,2326.530,231160,2529700
美奈田主山,太兒麻山,3,9518-I,7158,花崗石,120,55,34.2735,22,52,30.4202,1747.464,242420,2530460
美奈田主山,烏山,3,9518-I,7131,花崗石,120,46,45.0183,22,52,32.7176,2292.851,227340,2530550
美奈田主山,楓山,3,9518-I,7155,花崗石,120,58,31.7922,22,52,33.9837,1245.255,247480,2530570
美奈田主山,拜仁士心,3,9518-I,7168,花崗石,120,51,50.0602,22,53,47.5840,2499.432,236030,2532840
美奈田主山,桃林山,3,9518-I,7156,花崗石,120,55,59.8846,22,54,2.5669,1504.805,243150,2533290
美奈田主山,石穗頭,3,9518-I,7169,花崗石,120,49,31.9032,22,54,6.7262,2554.574,232100,2533430
美奈田主山,優男山,3,9518-I,7163,花崗石,120,58,43.5116,22,54,41.3037,1972.513,247820,2534480
美奈田主山,嘉代山,3,9518-I,7162,花崗石,120,58,44.1085,22,55,44.6206,2362.646,247830,2536430
美奈田主山,基利山,3,9518-I,7171,花崗石,120,51,22.2451,22,55,46.0202,1850.020,235240,2536480
美奈田主山,亞西欠山,3,9518-I,7164,花崗石,120,56,49.4152,22,56,5.3879,2304.546,244570,2537070
美奈田主山,內本鹿山,3,9518-I,7165,花崗石,120,48,49.4213,22,56,15.1161,2459.425,230890,2537380
美奈田主山,麻天久留,3,9518-I,7175,花崗石,120,55,21.9049,22,56,23.4710,1769.651,242070,2537630
美奈田主山,萬頭蘭,3,9518-I,7138,花崗石,120,46,3.5585,22,56,45.5725,1475.271,226170,2538330
美奈田主山,小禿山,3,9518-I,7166,花崗石,120,57,36.5799,22,57,2.1540,2589.844,245910,2538820
美奈田主山,和原山,3,9518-I,7174,花崗石,120,54,59.5854,22,57,59.0978,2055.339,241440,2540570
美奈田主山,登知來,3,9518-I,7137,花崗石,120,45,17.4918,22,58,35.7223,1862.484,224860,2541720
美奈田主山,猿邊山,3,9518-I,7172,花崗石,120,53,25.0965,22,59,5.2508,1996.761,238750,2542610
美奈田主山,佐美姬,3,9518-I,7235,花崗石,120,57,56.6292,22,59,52.1356,2834.341,246480,2544050
太麻里,呀里叭山,3,9518-II,4224,花崗石,120,55,7.0232,22,30,9.7884,896.229,241620,2489230
太麻里,那保山,3,9518-II,內補411,花崗石,120,46,42.7315,22,31,6.1087,1989.723,227210,2490970
太麻里,托黑羅,3,9518-II,5051,花崗石,120,49,24.1276,22,31,7.0898,997.818,231820,2491000
太麻里,交莫爾,3,9518-II,7083,花崗石,120,50,57.2699,22,32,13.3213,964.096,234490,2493030
太麻里,虫千子崙,3,9518-II,4216,花崗石,120,57,31.7763,22,32,23.7029,225.776,245760,2493340
太麻里,虫千泉山,3,9518-II,4226,花崗石,120,54,43.4011,22,32,55.0246,1053.596,240950,2494310
太麻里,久武,3,9518-II,4233,花崗石,120,52,16.0292,22,33,1.0179,1098.475,236740,2494500
太麻里,方屯山,3,9518-II,7081,花崗石,120,47,43.8014,22,33,8.7585,2007.488,228960,2494740
太麻里,北交莫爾,3,9518-II,7082,花崗石,120,51,10.2048,22,33,11.2917,1229.287,234860,2494810
太麻里,密老老山,3,9518-II,7084,花崗石,120,49,26.0632,22,35,7.4540,1062.921,231890,2498390
太麻里,把宇森山,3,9518-II,7087,花崗石,120,46,18.6006,22,35,31.3154,1579.047,226540,2499130
太麻里,唐太蘭山,3,9518-II,7100,花崗石,120,52,2.2758,22,35,49.4852,999.930,236350,2499680
太麻里,鴨子蘭山,3,9518-II,4217,花崗石,120,58,4.6727,22,37,39.6678,933.943,246700,2503060
太麻里,尖山,3,9518-II,7095,花崗石,120,51,11.6722,22,38,12.3156,1565.117,234910,2504070
太麻里,斗里斗里山,3,9518-II,7088,花崗石,120,49,14.3240,22,38,20.6478,1611.880,231560,2504330
太麻里,茶埔岩,3,9518-II,7106,花崗石,120,46,42.3454,22,39,53.6041,2359.858,227230,2507200
太麻里,羅打結山,3,9518-II,4219,花崗石,120,59,17.2273,22,40,3.6996,940.529,248770,2507490
太麻里,雨山,3,9518-II,7094,花崗石,120,49,59.1760,22,40,32.4647,1727.450,232850,2508380
太麻里,蓬萊山,3,9518-II,7097,花崗石,120,52,36.9716,22,41,5.5424,1836.167,237350,2509400
太麻里,松山,3,9518-II,7093,花崗石,120,48,39.0907,22,41,33.4210,2061.890,230560,2510260
太麻里,中之山,3,9518-II,7090,花崗石,120,54,31.8211,22,40,46.9898,1105.508,240630,2508820
太麻里,見晴,3,9518-II,7099,花崗石,120,57,52.6272,22,41,48.6527,955.457,246360,2510720
太麻里,加太奈山,3,9518-II,7096,花崗石,120,56,15.1872,22,42,3.9538,1665.772,243580,2511190
太麻里,兜山,3,9518-II,7086,花崗石,120,52,51.7429,22,42,52.6574,2070.627,237770,2512690
太麻里,境界山,3,9518-II,7092,花崗石,120,50,49.3425,22,43,10.4819,1959.380,234280,2513240
太麻里,亞泥笛山,3,9518-II,內補169,花崗石,120,46,10.3782,22,43,31.5558,1621.563,226320,2513900
太麻里,追分山,3,9518-II,7101,花崗石,120,59,45.3449,22,43,43.7359,1221.071,249580,2514260
太麻里,把里志山,3,9518-II,7098,花崗石,120,53,41.0040,22,44,27.4191,2201.902,239180,2515610
太麻里,松山越,3,9518-II,7104,花崗石,120,48,48.1915,22,44,30.9658,1743.350,230830,2515720
內埔,千金湖山,3,9518-III,653,花崗石,120,37,6.1519,22,30,0.5606,212.656,210730,2488990
內埔,D1,3,9518-III,內導538,花崗石,120,30,41.0833,22,30,17.8439,7.532,199730,2489550
內埔,A7,3,9518-III,內導945,銅標,120,30,0.1235,22,32,18.9464,18.942,198570,2493280
內埔,峠山,3,9518-III,6643,花崗石,120,42,31.4483,22,30,33.3239,1554.888,220030,2489980
內埔,D4,3,9518-III,內導537,花崗石,120,32,24.0436,22,30,33.4674,15.940,202670,2490020
內埔,棚集,3,9518-III,6646,花崗石,120,38,58.2537,22,30,35.3191,898.992,213940,2490050
內埔,衣丁山,3,9518-III,6642,花崗石,120,44,42.7961,22,30,45.7589,2068.109,223780,2490350
內埔,南屏新,3,9518-III,內補284,花崗石,120,34,30.2199,22,31,21.0369,41.494,206280,2491480
內埔,打鐵店,3,9518-III,內補287,觀音石,120,32,15.3254,22,31,23.7676,18.143,202430,2491570
內埔,茶仁山,3,9518-III,6641,花崗石,120,44,29.4517,22,32,11.1083,2139.025,223410,2492980
內埔,新置,3,9518-III,6648,花崗石,120,38,10.5133,22,32,29.5428,619.226,212580,2493570
內埔,頭崙山,3,9518-III,901,花崗石,120,37,17.1480,22,32,30.9507,277.202,211060,2493610
內埔,潮州,3,9518-III,內補292,觀音石,120,31,20.6440,22,32,41.8659,10.594,200870,2493980
內埔,戶亞宇,3,9518-III,6637,花崗石,120,40,13.1967,22,32,52.9718,984.804,216090,2494280
內埔,來社山,3,9518-III,6640,花崗石,120,42,48.1588,22,32,56.5904,1853.607,220520,2494380
內埔,A8,3,9518-III,內導647,花崗石,120,30,43.7034,22,32,48.7342,8.766,199820,2494190
內埔,A9,3,9518-III,內導946,銅標,120,31,52.4658,22,33,2.4726,29.754,201780,2494610
內埔,D8,3,9518-III,內導532,花崗石,120,34,49.2415,22,33,17.4211,32.975,206830,2495050
內埔,A10,3,9518-III,內導947,銅標,120,32,12.4051,22,33,23.5598,25.095,202350,2495260
內埔,四塊厝,3,9518-III,873,花崗石,120,35,15.9143,22,33,23.6992,36.754,207600,2495250
內埔,D9,3,9518-III,內導535,花崗石,120,34,23.2452,22,33,25.2172,27.809,206090,2495300
內埔,D10,3,9518-III,內導539,花崗石,120,34,7.6085,22,33,33.4588,25.571,205650,2495550
內埔,文丁,3,9518-III,6638,花崗石,120,41,1.9903,22,34,10.9004,877.084,217490,2496670
內埔,溝子墘,3,9518-III,923,花崗石,120,31,13.3438,22,34,16.2953,10.842,200670,2496880
內埔,吐蛇流,3,9518-III,6639,花崗石,120,42,37.0244,22,34,45.6858,1584.159,220200,2497740
內埔,虻彈,3,9518-III,6636,花崗石,120,38,38.3204,22,35,2.8380,636.496,213390,2498280
內埔,四溝水,3,9518-III,內補277,花崗石,120,34,2.5532,22,35,30.2051,18.597,205510,2499140
內埔,桑留守,3,9518-III,7117,花崗石,120,40,18.2195,22,35,54.9969,1042.128,216240,2499880
內埔,南勢,3,9518-III,899,花崗石,120,31,26.9791,22,36,23.5733,15.097,201070,2500800
內埔,內埔,3,9518-III,885,花崗石,120,33,19.4565,22,36,41.5777,24.604,204290,2501340
內埔,N11,3,9518-III,內導646,花崗石,120,34,50.0260,22,36,55.5162,27.042,206880,2501760
內埔,G7,3,9518-III,內導933,銅標,120,30,55.3493,22,37,4.3123,31.666,200180,2502050
內埔,日湯真,3,9518-III,7115,花崗石,120,41,38.3919,22,37,52.4803,1702.342,218540,2503490
內埔,亞麻灣,3,9518-III,7118,花崗石,120,39,57.5638,22,38,14.3620,1079.825,215660,2504170
內埔,新北勢,3,9518-III,內補249,銅標,120,31,42.0939,22,38,32.8156,33.190,201520,2504770
內埔,虎頭山,3,9518-III,內埔049,觀音石,120,36,9.6545,22,38,53.1277,89.005,209160,2505370
內埔,笠置山,3,9518-III,7109,花崗石,120,38,9.0974,22,39,6.9892,658.956,212570,2505790
內埔,葉根,3,9518-III,7120,花崗石,120,41,2.6450,22,39,31.7224,1556.004,217530,2506540
內埔,旗鹽山,3,9518-III,7110,花崗石,120,43,25.7287,22,40,24.8275,1056.369,221610,2508170
內埔,犂頭標,3,9518-III,內補247,銅標,120,34,29.9901,22,41,4.8859,59.916,206330,2509430
內埔,埤子頭,3,9518-III,715,花崗石,120,36,58.0911,22,41,13.1366,150.123,210550,2509680
內埔,真風矢,3,9518-III,7107,花崗石,120,40,46.6775,22,41,24.1974,706.789,217080,2510000
內埔,C16,3,9518-III,內導935,銅標,120,35,10.7019,22,41,36.5561,75.554,207490,2510410
內埔,白賓山,3,9518-III,7114,花崗石,120,39,24.1247,22,41,45.5657,809.177,214720,2510660
內埔,海豐,3,9518-III,內補276,觀音石,120,31,13.3299,22,42,58.5621,37.872,200720,2512950
內埔,竹子崙南,3,9518-III,611,花崗石,120,37,58.8189,22,43,13.6835,209.397,212300,2513380
內埔,井步山,3,9518-III,7112,花崗石,120,43,51.3033,22,43,22.0170,2066.487,222350,2513620
內埔,竹子崙北,3,9518-III,7108,花崗石,120,37,54.8224,22,43,33.1291,210.181,212180,2513980
內埔,田良井,3,9518-III,7116,花崗石,120,41,42.4551,22,43,41.2846,1366.757,218680,2514220
內埔,D4,3,9518-III,內導934,銅標,120,30,50.6695,22,43,56.1720,50.582,200080,2514720
內埔,高朗朗,3,9518-III,577,花崗石,120,34,42.2622,22,44,17.7314,65.774,206690,2515370
內埔,秤頭,3,9518-III,587,花崗石,120,36,56.2525,22,44,34.4827,105.534,210520,2515870
內埔,三地山,3,9518-III,7123,花崗石,120,39,15.5038,22,44,39.5719,1052.741,214490,2516020
內埔,新園,3,9518-III,606,花崗石,120,32,41.7529,22,44,49.8493,48.512,203260,2516360
美濃,武台,3,9518-IV,7113,花崗石,120,43,54.4753,22,45,3.2653,952.349,222450,2516730
美濃,E1,3,9518-IV,內導645,花崗石,120,36,9.1190,22,45,43.3052,67.121,209180,2517990
美濃,舊南勢,3,9518-IV,601,觀音石,120,35,38.2061,22,46,6.4705,67.763,208300,2518710
美濃,戶亞羅,3,9518-IV,7127,花崗石,120,42,53.4754,22,47,7.4586,1233.514,220720,2520550
美濃,新南勢,3,9518-IV,590,花崗石,120,32,44.2357,22,47,12.7818,49.955,203340,2520760
美濃,福興新,3,9518-IV,內補274,觀音石,120,30,52.3388,22,47,22.4904,47.707,200150,2521070
美濃,庵婆加,3,9518-IV,7124,花崗石,120,38,36.8404,22,47,58.9645,894.410,213400,2522150
美濃,大埔頂,3,9518-IV,639,花崗石,120,37,39.7380,22,48,52.8142,195.151,211780,2523810
美濃,戶亞宇,3,9518-IV,7125,花崗石,120,41,42.3268,22,48,53.1485,871.201,218700,2523810
美濃,私埤,3,9518-IV,548,花崗石,120,34,32.8642,22,49,14.3679,75.295,206450,2524490
美濃,F1,3,9518-IV,內導648,,120,34,22.1680,22,50,3.9162,84.420,206150,2526020
美濃,龍母拜,3,9518-IV,7130,花崗石,120,38,38.5514,22,50,38.5315,732.445,213460,2527060
美濃,大坑,3,9518-IV,無,觀音石,120,37,16.8392,22,50,51.5435,157.564,211130,2527470
美濃,河埧頭,3,9518-IV,616,花崗石,120,33,32.0242,22,51,14.7190,133.008,204730,2528200
美濃,里阿岩,3,9518-IV,7126,花崗石,120,42,46.8527,22,51,23.0492,1299.565,220540,2528410
美濃,石南山,3,9518-IV,7133,花崗石,120,44,15.9391,22,52,16.0159,1948.118,223090,2530040
美濃,竹子門,3,9518-IV,497,花崗石,120,35,23.2940,22,52,18.2153,282.546,207900,2530140
美濃,中坑,3,9518-IV,內補246,銅標,120,31,39.9020,22,52,38.9638,58.821,201540,2530800
美濃,京大山,3,9518-IV,7132,花崗石,120,42,46.1599,22,53,0.7977,1673.085,220530,2531420
美濃,大溪,3,9518-IV,內補269,觀音石,120,35,16.2450,22,53,22.1660,295.242,207710,2532110
美濃,竹山口,3,9518-IV,532,花崗石,120,33,25.0055,22,54,5.3713,155.674,204540,2533450
美濃,黍頂山,3,9518-IV,內補475,花崗石,120,35,12.5246,22,54,31.6150,456.853,207610,2534250
美濃,德德山,3,9518-IV,7135,花崗石,120,41,56.6344,22,54,37.0377,806.536,219120,2534380
美濃,人斗山,3,9518-IV,476,花崗石,120,30,23.9348,22,54,39.4828,389.779,199390,2534510
美濃,真我山,3,9518-IV,7140,花崗石,120,39,45.2686,22,55,13.3660,1060.062,215380,2535510
美濃,足母山,3,9518-IV,7134,花崗石,120,43,19.7028,22,55,58.3677,1217.916,221500,2536880
美濃,茶青角,3,9518-IV,516,花崗石,120,33,40.0378,22,56,33.7386,436.162,204990,2538010
美濃,綱子山,3,9518-IV,7143,花崗石,120,39,50.9860,22,56,53.2436,1378.098,215550,2538580
美濃,鳴海山,3,9518-IV,7139,花崗石,120,40,56.2482,22,57,25.5202,1410.605,217420,2539570
美濃,吉田山,3,9518-IV,7136,花崗石,120,43,27.5379,22,57,53.5634,1315.773,221730,2540420
美濃,大原山,3,9518-IV,7142,花崗石,120,39,47.2164,22,59,5.2498,1114.075,215460,2542640
美濃,新庄,3,9518-IV,高屏488,觀音石,120,33,15.1934,22,59,15.8552,205.265,204290,2543000
美濃,枋寮,3,9518-IV,537,花崗石,120,34,37.1903,22,59,28.0632,305.153,206630,2543370
美濃,大坪山,3,9518-IV,540,花崗石,120,31,43.3360,22,59,31.2727,211.498,201680,2543480
美濃,望頭山,3,9518-IV,296,花崗石,120,39,14.3017,22,59,56.5521,569.051,214520,2544220
玉山,大關山,3,9519-I,7535,花崗石,120,55,59.3062,23,15,13.4577,3221.899,243150,2572390
玉山,庫哈諾辛山,3,9519-I,7534,花崗石,120,53,30.9803,23,15,52.3607,3114.832,238940,2573590
玉山,良楠,3,9519-I,7557,花崗石,120,47,38.8751,23,15,57.2064,1587.983,228930,2573750
玉山,飭山,3,9519-I,7556,花崗石,120,45,38.8793,23,16,22.4872,2275.387,225520,2574530
玉山,馬馬宇頓,3,9519-I,7533,花崗石,120,50,47.7129,23,17,0.2337,2031.818,234300,2575680
玉山,紅葉山,3,9519-I,7529,花崗石,120,59,3.5530,23,17,9.8376,3603.086,248390,2575960
玉山,魔保來山,3,9519-I,7524,花崗石,120,57,26.1826,23,18,13.8873,2856.521,245620,2577940
玉山,獅子尾山,3,9519-I,7526,花崗石,120,49,39.6561,23,18,23.1285,1704.107,232370,2578230
玉山,多留那使,3,9519-I,7523,花崗石,120,53,16.9914,23,18,30.0147,1534.039,238550,2578440
玉山,老濃山,3,9519-I,7528,花崗石,120,51,29.2845,23,18,50.7403,2199.546,235490,2579080
玉山,多尾蘭,3,9519-I,7531,花崗石,120,55,41.6252,23,19,17.8402,2398.845,242660,2579900
玉山,四溪山,3,9519-I,7549,花崗石,120,46,16.7277,23,19,25.5292,2116.511,226610,2580160
玉山,五溪山,3,9519-I,7544,花崗石,120,48,4.4579,23,19,54.9433,2057.122,229670,2581060
玉山,昭南丸,3,9519-I,內補88,陽明石,120,58,51.6187,23,19,55.8051,2838.914,248050,2581070
玉山,魔界腕,3,9519-I,7525,花崗石,120,52,50.0924,23,21,19.3875,2862.126,237790,2583650
玉山,玉德山,3,9519-I,7527,花崗石,120,55,51.1778,23,21,22.1510,3045.254,242930,2583730
玉山,六溪山,3,9519-I,7545,花崗石,120,49,16.4607,23,21,31.9821,1717.671,231720,2584040
玉山,南霞山,3,9519-I,7536,花崗石,120,48,17.0498,23,22,53.3938,1795.569,230030,2586550
玉山,八溪山,3,9519-I,7522,花崗石,120,50,29.5707,23,23,20.9134,1882.314,233800,2587390
玉山,新素左屈,3,9519-I,7548,花崗石,120,53,11.5516,23,23,27.3376,2809.534,238400,2587580
玉山,馬江子山,3,9519-I,7530,花崗石,120,59,23.8935,23,23,35.2944,3279.464,248970,2587820
